xpoints,vpoints,tpoints
-1.975805,0.298840,9.550000
-1.967996,0.325583,9.575000
-1.959541,0.350527,9.600000
-1.950483,0.373842,9.625000
-1.940861,0.395682,9.650000
-1.930710,0.416190,9.675000
-1.920062,0.435499,9.700000
-1.908944,0.453730,9.725000
-1.897383,0.470997,9.750000
-1.885401,0.487401,9.775000
-1.873019,0.503038,9.800000
-1.860255,0.517994,9.825000
-1.847125,0.532349,9.850000
-1.833642,0.546176,9.875000
-1.819820,0.559542,9.900000
-1.805668,0.572511,9.925000
-1.791197,0.585138,9.950000
-1.776414,0.597477,9.975000
-1.761325,0.609577,10.000000
-1.745937,0.621483,10.025000
-1.730252,0.633238,10.050000
-1.714276,0.644882,10.075000
-1.698009,0.656451,10.100000
-1.681453,0.667981,10.125000
-1.664610,0.679505,10.150000
-1.647478,0.691054,10.175000
-1.630057,0.702659,10.200000
-1.612344,0.714348,10.225000
-1.594338,0.726150,10.250000
-1.576036,0.738091,10.275000
-1.557432,0.750198,10.300000
-1.538524,0.762497,10.325000
-1.519306,0.775014,10.350000
-1.499771,0.787774,10.375000
-1.479915,0.800802,10.400000
-1.459729,0.814124,10.425000
-1.439206,0.827766,10.450000
-1.418338,0.841754,10.475000
-1.397115,0.856113,10.500000
-1.375529,0.870870,10.525000
-1.353568,0.886054,10.550000
-1.331222,0.901692,10.575000
-1.308479,0.917813,10.600000
-1.285327,0.934446,10.625000
-1.261753,0.951624,10.650000
-1.237741,0.969376,10.675000
-1.213279,0.987736,10.700000
-1.188349,1.006738,10.725000
-1.162936,1.026418,10.750000
-1.137022,1.046811,10.775000
-1.110589,1.067956,10.800000
-1.083618,1.089890,10.825000
-1.056088,1.112656,10.850000
-1.027978,1.136293,10.875000
-0.999266,1.160845,10.900000
-0.969928,1.186356,10.925000
-0.939939,1.212871,10.950000
-0.909275,1.240434,10.975000
-0.877909,1.269093,11.000000
-0.845811,1.298894,11.025000
-0.812954,1.329883,11.050000
-0.779307,1.362105,11.075000
-0.744838,1.395606,11.100000
-0.709515,1.430428,11.125000
-0.673305,1.466612,11.150000
-0.636173,1.504192,11.175000
-0.598084,1.543201,11.200000
-0.559001,1.583663,11.225000
-0.518888,1.625595,11.250000
-0.477709,1.669003,11.275000
-0.435426,1.713882,11.300000
-0.392003,1.760212,11.325000
-0.347404,1.807953,11.350000
-0.301594,1.857046,11.375000
-0.254541,1.907406,11.400000
-0.206214,1.958921,11.425000
-0.156586,2.011443,11.450000
-0.105635,2.064788,11.475000
-0.053342,2.118729,11.500000
0.000304,2.172990,11.525000
0.055308,2.227245,11.550000
0.111663,2.281108,11.575000
0.169356,2.334136,11.600000
0.228359,2.385820,11.625000
0.288631,2.435587,11.650000
0.350117,2.482800,11.675000
0.412744,2.526761,11.700000
0.476422,2.566719,11.725000
0.541040,2.601874,11.750000
0.606468,2.631399,11.775000
0.672556,2.654447,11.800000
0.739130,2.670183,11.825000
0.805997,2.677802,11.850000
0.872946,2.676559,11.875000
0.939746,2.665802,11.900000
1.006152,2.644997,11.925000
1.071909,2.613762,11.950000
1.136752,2.571893,11.975000
1.200415,2.519380,12.000000
1.262634,2.456423,12.025000
1.323152,2.383436,12.050000
1.381727,2.301040,12.075000
1.438132,2.210049,12.100000
1.492166,2.111444,12.125000
1.543650,2.006341,12.150000
1.592439,1.895954,12.175000
1.638415,1.781551,12.200000
1.681494,1.664417,12.225000
1.721623,1.545808,12.250000
1.758782,1.426924,12.275000
1.792976,1.308871,12.300000
1.824241,1.192644,12.325000
1.852631,1.079110,12.350000
1.878225,0.969000,12.375000
1.901115,0.862905,12.400000
1.921407,0.761283,12.425000
1.939219,0.664463,12.450000
1.954672,0.572660,12.475000
1.967895,0.485985,12.500000
1.979014,0.404457,12.525000
1.988160,0.328025,12.550000
1.995457,0.256573,12.575000
2.001029,0.189938,12.600000
2.004993,0.127920,12.625000
2.007461,0.070294,12.650000
2.008542,0.016815,12.675000
2.008334,-0.032770,12.700000
2.006934,-0.078718,12.725000
2.004427,-0.121284,12.750000
2.000895,-0.160721,12.775000
1.996415,-0.197272,12.800000
1.991054,-0.231168,12.825000
1.984877,-0.262634,12.850000
1.977941,-0.291876,12.875000
1.970300,-0.319093,12.900000
1.962001,-0.344468,12.925000
1.953090,-0.368171,12.950000
1.943606,-0.390361,12.975000
1.933583,-0.411185,13.000000
1.923057,-0.430777,13.025000
1.912054,-0.449262,13.050000
1.900602,-0.466755,13.075000
1.888723,-0.483361,13.100000
1.876440,-0.499176,13.125000
1.863771,-0.514289,13.150000
1.850731,-0.528782,13.175000
1.837336,-0.542730,13.200000
1.823598,-0.556200,13.225000
1.809529,-0.569257,13.250000
1.795138,-0.581960,13.275000
1.780434,-0.594361,13.300000
1.765423,-0.606511,13.325000
1.750110,-0.618456,13.350000
1.734501,-0.630240,13.375000
1.718599,-0.641903,13.400000
1.702407,-0.653482,13.425000
1.685925,-0.665013,13.450000
1.669156,-0.676530,13.475000
1.652099,-0.688064,13.500000
1.634753,-0.699647,13.525000
1.617116,-0.711306,13.550000
1.599186,-0.723071,13.575000
1.580961,-0.734969,13.600000
1.562437,-0.747026,13.625000
1.543608,-0.759269,13.650000
1.524471,-0.771722,13.675000
1.505020,-0.784412,13.700000
1.485249,-0.797364,13.725000
1.465150,-0.810603,13.750000
1.444716,-0.824156,13.775000
1.423939,-0.838047,13.800000
1.402810,-0.852302,13.825000
1.381321,-0.866950,13.850000
1.359459,-0.882016,13.875000
1.337216,-0.897529,13.900000
1.314579,-0.913517,13.925000
1.291536,-0.930011,13.950000
1.268074,-0.947039,13.975000
1.244179,-0.964634,14.000000
1.219837,-0.982829,14.025000
1.195033,-1.001657,14.050000
1.169749,-1.021152,14.075000
1.143969,-1.041351,14.100000
1.117675,-1.062292,14.125000
1.090848,-1.084012,14.150000
1.063468,-1.106552,14.175000
1.035513,-1.129953,14.200000
1.006963,-1.154258,14.225000
0.977793,-1.179510,14.250000
0.947979,-1.205753,14.275000
0.917496,-1.233033,14.300000
0.886318,-1.261396,14.325000
0.854417,-1.290889,14.350000
0.821764,-1.321558,14.375000
0.788329,-1.353448,14.400000
0.754081,-1.386606,14.425000
0.718988,-1.421073,14.450000
0.683016,-1.456891,14.475000
0.646132,-1.494097,14.500000
0.608299,-1.532724,14.525000
0.569483,-1.572799,14.550000
0.529647,-1.614339,14.575000
0.488754,-1.657356,14.600000
0.446767,-1.701847,14.625000
0.403650,-1.747794,14.650000
0.359365,-1.795166,14.675000
0.313880,-1.843907,14.700000
0.267159,-1.893942,14.725000
0.219173,-1.945163,14.750000
0.169892,-1.997435,14.775000
0.119294,-2.050583,14.800000
0.067358,-2.104391,14.825000
0.014071,-2.158597,14.850000
-0.040573,-2.212889,14.875000
-0.096571,-2.266898,14.900000
-0.153912,-2.320195,14.925000
-0.212571,-2.372290,14.950000
-0.272512,-2.422626,14.975000
-0.333682,-2.470583,15.000000
-0.396015,-2.515479,15.025000
-0.459425,-2.556576,15.050000
-0.523806,-2.593086,15.075000
-0.589034,-2.624188,15.100000
-0.654963,-2.649038,15.125000
-0.721427,-2.666795,15.150000
-0.788237,-2.676643,15.175000
-0.855187,-2.677820,15.200000
-0.922050,-2.669645,15.225000
-0.988586,-2.651549,15.250000
-1.054541,-2.623110,15.275000
-1.119653,-2.584071,15.300000
-1.183656,-2.534371,15.325000
-1.246284,-2.474152,15.350000
-1.307279,-2.403773,15.375000
-1.366393,-2.323801,15.400000
-1.423395,-2.234999,15.425000
-1.478077,-2.138309,15.450000
-1.530254,-2.034813,15.475000
-1.579771,-1.925704,15.500000
-1.626503,-1.812240,15.525000
-1.670357,-1.695704,15.550000
-1.711273,-1.577365,15.575000
-1.749220,-1.458440,15.600000
-1.784199,-1.340063,15.625000
-1.816237,-1.223260,15.650000
-1.845383,-1.108933,15.675000
-1.871710,-0.997850,15.700000
-1.895308,-0.890638,15.725000
-1.916279,-0.787791,15.750000
-1.934737,-0.689671,15.775000
-1.950804,-0.596521,15.800000
-1.964606,-0.508479,15.825000
-1.976271,-0.425587,15.850000
-1.985928,-0.347812,15.875000
-1.993703,-0.275052,15.900000
-1.999721,-0.207157,15.925000
-2.004100,-0.143935,15.950000
-2.006955,-0.085166,15.975000
-2.008393,-0.030611,16.000000
-2.008518,0.019982,16.025000
-2.007425,0.066869,16.050000
-2.005203,0.110308,16.075000
-2.001936,0.150551,16.100000
-1.997700,0.187844,16.125000
-1.992567,0.222423,16.150000
-1.986600,0.254512,16.175000
-1.979860,0.284325,16.200000
-1.972401,0.312061,16.225000
-1.964273,0.337907,16.250000
-1.955520,0.362037,16.275000
-1.946184,0.384614,16.300000
-1.936301,0.405786,16.325000
-1.925905,0.425692,16.350000
-1.915026,0.444460,16.375000
-1.903691,0.462205,16.400000
-1.891923,0.479036,16.425000
-1.879746,0.495052,16.450000
-1.867177,0.510343,16.475000
